playlist_id,playlist_title,playlist_description,playlist_channelId,playlist_privacyStatus,playlist_podcastStatus,playlist_itemCount,playlist_embedHtml,playlist_locale_title,playlist_locale_description,track_id,track_title,track_artist_name,track_artist_spotify_id,track_artist_apple_id,track_album_name,track_album_spotify_id,track_album_apple_id,track_duration_ms,track_isrc,track_preview_url,track_spotify_popularity,track_apple_id,track_track_number,track_disc_number,track_genreNames,track_composerName,track_releaseDate,track_hasLyrics,track_isAppleDigitalMaster
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728064,Trying,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,197314,USUM72203653,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/c8/99/a7/c899a79c-e0b1-68ff-ac5e-37cb41c8bc6a/mzaf_613689503757681664.plus.aac.p.m4a,,1616728064,1,1,"R&B/Soul,Music","Charles Hinshaw Jr, Dijon McFarlane, Ella Mai Howell, NICHOLAS MATTHEW BALDING, Peter Johnson & Shah Rukh Zaman Khan",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728065,Not Another Love Song,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,255013,USUM72203647,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c2/01/ad/c201ad8c-9597-9eae-1013-0694c393be2e/mzaf_10993214544239266867.plus.aac.p.m4a,,1616728065,2,1,"R&B/Soul,Music","Jahaan Sweet, Matthew Samuels, Khristopher Riddick-Tynes, Leon Thomas III, Ella Mai Howell & Varren Wade",2022-04-02,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728066,Didn't Say (feat. Latto),Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,245650,USUM72203642,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/65/46/30/65463007-33de-a809-4bcd-ea345c87a561/mzaf_15582090794019773151.plus.aac.p.m4a,,1616728066,3,1,"R&B/Soul,Music","alyssa michelle stephens, Dijon McFarlane, Ella Mai Howell, Shah Rukh Zaman Khan & Varren Wade",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728067,Break My Heart,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,194826,USUM72203644,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/c6/db/b2/c6dbb255-5ff5-7dcf-f2c3-4abd9cfab447/mzaf_4817315313113526902.plus.aac.p.m4a,,1616728067,4,1,"R&B/Soul,Music","Charles Hinshaw Jr, Dernst Emile II & Ella Mai Howell",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728068,Fallen Angel,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,261811,USUM72203646,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/10/09/3d/10093d6b-3371-0878-2abe-2a174be8db7c/mzaf_11447589703428563008.plus.aac.p.m4a,,1616728068,5,1,"R&B/Soul,Music","Ari Irosogie, Ella Mai Howell, Gaeten, Jahaan Akil Sweet, Jvck James, Kirk Franklin, Marco, Richard Olowaranti Mbu Isong & Wolftyla",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728069,How (feat. Roddy Ricch),Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,218317,USUM72203645,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/d2/58/d2/d258d278-819b-3522-a1b9-2d6e8b3af57a/mzaf_8765703002683868492.plus.aac.p.m4a,,1616728069,6,1,"R&B/Soul,Music","Bass Charity, Dijon McFarlane, Ella Mai Howell, FELICIANO ECAR, Floyd Eugene Bentley Iii, Harissis Tsakmaklis, Jorge Augusto, Luzian Tuetsch, NICHOLAS MATTHEW BALDING, Rodrick Wayne Moore & Varren Wade",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728070,Pieces,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,198795,USUM72203650,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/25/70/e4/2570e403-e886-6663-5507-61edb075afe7/mzaf_15697244584423975937.plus.aac.p.m4a,,1616728070,7,1,"R&B/Soul,Music","Danny Schofield, Ella Mai Howell, Sir Nolan & Varren Wade",2022-05-06,true,true
PL1234567890,Sample Playlist,This is a sample playlist description.,UC1234567890,public,none,10,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/videoseries?list=PL1234567890"" frameborder=""0"" allowfullscreen></iframe>",Sample Playlist,This is a sample playlist description.,1616728071,DFMU,Ella Mai,,1160482144,Heart On My Sleeve,,1616728060,197517,USUM72123679,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/87/2b/a2/872ba250-ba86-aadc-e97e-bf840f9956cf/mzaf_5160210617366591062.plus.aac.p.m4a,,1616728071,8,1,"R&B/Soul,Music","Ella Mai Howell, Charles Hinshaw Jr, Dijon McFarlane, Daemon Landrum, Jonathan Sanders, Tyus Strickland, Donell Jones & Kyle West",2022-01-28,true,true
